agency,description,municipality,name,investment,status,latitude,longitude,created_by_id,updated_by_id,created_at,updated_at,deleted,progress
IDEFEEY,"EQUIPAMIENTO DE TIC PARA PLANTELES DEL SUBSISTEMA DE BACHILLERES
 DE LA LOCALIDAD Y MUNICIPIO DE CHANKOM
 CCT. 31EMS0002P",Chankom,Chankom,29002.16,EN_PROCESO,20.54258095,-88.54384439,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Chankom,Chankom,880000,FINALIZADA,20.54258095,-88.54384439,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN AULA DIDÁCTICA EN LA ESCUELA PRIMARIA JACINTO CANEK DE LA LOCALIDAD DE TICIMUL, MUNICIPIO DE CHAKOM, CCT. 31DPR0630E.",Chankom,Chankom,862531.97,FINALIZADA,20.54258095,-88.54384439,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN AULA DIDÁCTICA EN LA ESCUELA SECUNDARIA FRANCISCO ROGELIO RIVERO ALVARADO DE LA LOCALIDAD Y MUNICIPIO DE CHAPAB, CCT. 31EES0092P.",Chapab,Chapab,884442.53,FINALIZADA,20.50368444,-89.49911062,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN BAÑO EN EL TELEBACHILLERATO DE LA LOCALIDAD Y MUNICIPIO DE CHAPAB, CCT. 31ETK0017L.",Chapab,Chapab,1994350.9,EN_PROCESO,20.50368444,-89.49911062,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Chapab,Chapab,640000,FINALIZADA,20.50368444,-89.49911062,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"INSTALACIÓN DE NUEVO TRANSFORMADOR EN LA ESCUELA PREESCOLAR U NÉEK SAAMAL DE LA LOCALIDAD Y MUNICIPIO DE CHEMAX, CCT. 31DCC0307A.",Chemax,Chemax,305527.91,FINALIZADA,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"INSTALACIÓN DE UN SISTEMA DE CAPTACIÓN DE AGUA DE LLUVIA DISEÑADO PARA ALMACENAR MAS DE 5,000 LITROS EN UN TINACO BASE DE ALTA RESISTENCIA EN LA ESCUELA PRIMARIA ERMILO ABREU GÓMEZ, DE LA LOCALIDAD Y MUNICIPIO DE CHEMAX. C.C.T. 31DPB0078C",Chemax,Chemax,186305.88,EN_PROCESO,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"INSTALACIÓN DE UN SISTEMA DE CAPTACIÓN DE AGUA DE LLUVIA DISEÑADO PARA ALMACENAR MAS DE 5,000 LITROS EN UN TINACO BASE DE ALTA RESISTENCIA EN LA ESCUELA PRIMARIA GENERAL FRANCISCO I. MADERO, DE LA LOCALIDAD Y MUNICIPIO DE CHEMAX. C.C.T. 31DPR0006K",Chemax,Chemax,186305.88,EN_PROCESO,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"INSTALACIÓN DE UN SISTEMA DE CAPTACIÓN DE AGUA DE LLUVIA DISEÑADO PARA ALMACENAR MAS DE 5,000 LITROS EN UN TINACO BASE DE ALTA RESISTENCIA EN LA ESCUELA PRIMARIA RAFAEL RAMÍREZ CASTAÑEDA, DE LA LOCALIDAD Y MUNICIPIO  DE CHEMAX. C.C.T. 31DPR0308F",Chemax,Chemax,186305.88,EN_PROCESO,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"INSTALACIÓN DE UN SISTEMA DE CAPTACIÓN DE AGUA DE LLUVIA DISEÑADO PARA ALMACENAR MAS DE 5,000 LITROS EN UN TINACO BASE DE ALTA RESISTENCIA EN LA ESCUELA PRIMARIA BENITO JUÁREZ GARCÍA, DE LA LOCALIDAD Y MUNICIPIO DE CHEMAX. C.C.T. 31DPR0618J",Chemax,Chemax,186305.88,EN_PROCESO,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"INSTALACIÓN DE UN SISTEMA DE CAPTACIÓN DE AGUA DE LLUVIA DISEÑADO PARA ALMACENAR MAS DE 5,000 LITROS EN UN TINACO BASE DE ALTA RESISTENCIA EN LA ESCUELA PRIMARIA EMILIANO ZAPATA, DE LA LOCALIDAD Y MUNICIPIO DE CHEMAX. C.C.T.31DPR0776Z",Chemax,Chemax,186305.88,EN_PROCESO,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"INSTALACIÓN DE UN SISTEMA DE CAPTACIÓN DE AGUA DE LLUVIA DISEÑADO PARA ALMACENAR MAS DE 5,000 LITROS EN UN TINACO BASE DE ALTA RESISTENCIA EN LA ESCUELA PRIMARIA ANDRÉS QUINTANA ROO, DE LA LOCALIDAD Y MUNICIPIO DE CHEMAX. C.C.T.31DPR0818H",Chemax,Chemax,186305.88,EN_PROCESO,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"TRÁMITE PARA LA INSTALACIÓN DE NUEVO TRANSFORMADOR EN LA ESCUELA PREESCOLAR U NÉEK SAAMAL DE LA LOCALIDAD Y MUNICIPIO DE CHEMAX, CCT. 31DCC0307A.",Chemax,Chemax,108405.71,EN_PROCESO,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Chemax,Chemax,560000,FINALIZADA,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SSY,ACCIONES DE MANTENIMIENTO DE INFRAESTRUCTURA Y ADECUACIONES DE CONSULTORIOS EN EL CENTRO DE SALUD DE MUCEL Y CENTRO DE SALUD DE CHEMAX,Chemax,Chemax,86373.53,FINALIZADA,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN AULA, UN BAÑO M6, ÁREA ADMINISTRATIVA Y PLAZA CÍVICA EN LA ESCUELA SECUNDARIA JUAN PÍO PÉREZ VERMONT DE LA LOCALIDAD DEL LOL-BÉ, MUNICIPIO DE CHEMAX, CCT. 31ETV0183M.",Chemax,Chemax,4672234.09,FINALIZADA,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN AULA DIDÁCTICA EN LA ESCUELA PREESCOLAR CRISTÓBAL COLÓN DE LA LOCALIDAD DE SISBICHÉN, MUNICIPIO DE CHEMAX, CCT. 31DCC0169P.",Chemax,Chemax,796963.78,FINALIZADA,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"EQUIPAMIENTO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES  EN EL COLEGIO DE BACHILLERES PLANTEL X-CAN DE LA LOCALIDAD DE X-CAN MUNICIPIO DE CHEMAX, CCT. 31EMS0011X.",Chemax,Chemax,69474.55,EN_PROCESO,20.79025496,-87.91963465,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Chichimilá,Chichimilá,640000,FINALIZADA,20.51096868,-88.19001706,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IVEY,"CONSTRUCCIÓN DE 30 ACCIONES  DE VIVIENDA EN EL MUNICIPIO DE CHICHIMILÁ, EN EL ESTADO DE YUCATÁN.",Chichimilá,Chichimilá,3811225.89,FINALIZADA,20.51096868,-88.19001706,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE COMEDOR EN LA ESCUELA PRIMARIA CUAUHTÉMOC DE LA LOCALIDAD SAN PEDRO MUNICIPIO DE CHICHIMILÁ, CCT. 31DPR0607D.",Chichimilá,Chichimilá,1697432.2,EN_PROCESO,20.51096868,-88.19001706,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"CONSTRUCCIÓN DE UN DOMO EN LA ESCUELA SECUNDARIA TÉCNICA NO. 22 DE LA LOCALIDAD Y MUNICIPIO DE CHICXULUB PUEBLO, CCT. 31DST0022N.",Chicxulub Pueblo,Chicxulub Pueblo,5356805.05,EN_PROCESO,21.15040585,-89.51914778,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DEL SISTEMA DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE CHAN-CHICHIMILÁ DEL MUNICIPIO DE CHIKINDZONOT DEL ESTADO DE YUCATÁN.,Chikindzonot,Chikindzonot,1163206.43,FINALIZADA,20.25688126,-88.56593669,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"EQUIPAMIENTO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES  EN EL COLEGIO DE BACHILLERES PLANTEL CHIKINDZONOT DE LA LOCALIDAD Y MUNICIPIO DE CHIKINDZONOT, CCT. 31ECB0028Q.",Chikindzonot,Chikindzonot,46316.36,EN_PROCESO,20.25688126,-88.56593669,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"INSTALACIÓN DE UN SISTEMA DE CAPTACIÓN DE AGUA DE LLUVIA DISEÑADO PARA ALMACENAR MAS DE 5,000 LITROS EN UN TINACO BASE DE ALTA RESISTENCIA EN LA ESCUELA PRIMARIA BILINGÜE JOSEFA ORTÍZ DE DOMÍNGUEZ, DE LA LOCALIDAD Y MUNICIPIO DE CHIKINDZONOT. C.C.T. 31DPB0107H",Chikindzonot,Chikindzonot,186305.88,EN_PROCESO,20.25688126,-88.56593669,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"EQUIPAMIENTO DE TIC PARA PLANTELES DEL SUBSISTEMA DE BACHILLERES
 DE LA LOCALIDAD  Y MUNICIPIO DE CHIKINDZONOT
 CCT. 31ECB0028Q",Chikindzonot,Chikindzonot,29002.06,EN_PROCESO,20.25688126,-88.56593669,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DEL SISTEMA DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE CHIKINDZONOT DEL MUNICIPIO DE CHIKINDZONOT DEL ESTADO DE YUCATÁN.,Chikindzonot,Chikindzonot,1089968.99,FINALIZADA,20.25688126,-88.56593669,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Chikindzonot,Chikindzonot,640000,FINALIZADA,20.25688126,-88.56593669,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IVEY,"CONSTRUCCIÓN DE 40 ACCIONES  DE VIVIENDA EN EL MUNICIPIO DE CHIKINDZONOT, EN EL ESTADO DE YUCATÁN.",Chikindzonot,Chikindzonot,5009793.56,EN_PROCESO,20.25688126,-88.56593669,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"CONSTRUCCIÓN DE UN BAÑO EN EL TELEBACHILLERATO DE LA LOCALIDAD Y MUNICIPIO DE CHOCHOLÁ, CCT 31ETK0114K.",Chocholá,Chocholá,2009564.01,EN_PROCESO,20.73044217,-89.83729689,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"CONSTRUCCIÓN DE UNA BARDA EN LA ESCUELA PREESCOLAR U´ NAJIL U XOOK DE LA LOCALIDAD Y MUNICIPIO DE CHOCHOLÁ, CCT. 31DJN2027U.",Chocholá,Chocholá,998505.86,EN_PROCESO,20.73044217,-89.83729689,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Chocholá,Chocholá,640000,FINALIZADA,20.73044217,-89.83729689,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
INCCOPY,CONSTRUCCIÓN DE DOMO EN LA CANCHA DE USOS MÚLTIPLES DE LA COMISARÍA DE CHOLUL EN EL MUNICIPIO DE MÉRIDA YUCATÁN,Cholul,Cholul,4302172.5,EN_PROCESO,20.73044217,-89.83729689,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IVEY,"CONSTRUCCIÓN DE 40 ACCIONES  DE VIVIENDA EN EL MUNICIPIO DE CHUMAYEL, EN EL ESTADO DE YUCATÁN.",Chumayel,Chumayel,5085937.6,FINALIZADA,20.46283421,-89.28875255,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DE SISTEMAS DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE CHUMAYEL DEL MUNICIPIO DE CHUMAYEL DEL ESTADO DE YUCATÁN.,Chumayel,Chumayel,2296408.78,FINALIZADA,20.46283421,-89.28875255,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Chumayel,Chumayel,640000,FINALIZADA,20.46283421,-89.28875255,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SSY,ACCIONES DE MANTENIMIENTO PREVENTIVO EN INFRAESTRUCTURA FÍSICA EN EL CENTRO DE SALUD DE CHUMAYEL,Chumayel,Chumayel,31212.58,FINALIZADA,20.46283421,-89.28875255,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN COMEDOR EN LA ESCUELA PRIMARIA MARGARITA MAZA DE JUÁREZ DE LA LOCALIDAD Y MUNICIPIO DE CONKAL, CCT. 31DPR0187K.",Conkal,Conkal,1699447.73,EN_PROCESO,21.0743339,-89.50440958,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
INCCOPY,"REMODELACIÓN, REACONDICIONAMIENTO Y REHABILITACIÓN DE LAS INSTALACIONES DEL CENTRO DE ATENCIÓN INFANTIL ""REALIDADES PARA NIÑOS"" (COLONIA CENTRO DE CONKAL, YUCATÁN)",Conkal,Conkal,6885243.72,EN_PROCESO,21.0743339,-89.50440958,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SSY,ACCIONES DE MANTENIMIENTO Y ADECUACIÓN DE INFRAESTRUCTURA Y SERVICIOS BÁSICOS EN EL CENTRO DE SALUD DE XCUYUM,Conkal,Conkal,16104.02,FINALIZADA,21.0743339,-89.50440958,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IVEY,"CONSTRUCCIÓN DE 35 ACCIONES  DE VIVIENDA EN EL MUNICIPIO DE CUNCUNUL, EN EL ESTADO DE YUCATÁN.",Cuncunul,Cuncunul,4288491.9,EN_PROCESO,20.61582877,-88.34571437,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"CONSTRUCCIÓN DE UN AULA DIDÁCTICA EN LA ESCUELA PREESCOLAR CECILIO CHI DE LA LOCALIDAD Y MUNICIPIO DE CUNCUNUL, CCT. 31DCC0108B.",Cuncunul,Cuncunul,769973.09,FINALIZADA,20.61582877,-88.34571437,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN DOMO EN LA ESCUELA PRIMARIA NACHI COCOM DE LA LOCALIDAD Y MUNICIPIO DE CUNCUNUL, CCT. 31EPR0011V.",Cuncunul,Cuncunul,3094516.24,EN_PROCESO,20.61582877,-88.34571437,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
INCCOPY,"CONSTRUCCIÓN DE BAÑO Y OBRAS COMPLEMENTARIAS, EN EL CENTRO DE SALUD DEL MUNICIPIO DE CUNCUNUL, YUCATÁN.",Cuncunul,Cuncunul,319977.75,FINALIZADA,20.61582877,-88.34571437,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Cuncunul,Cuncunul,600000,FINALIZADA,20.61582877,-88.34571437,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"EQUIPAMIENTO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES  EN EL COLEGIO DE BACHILLERES PLANTEL CUZAMÁ DE LA LOCALIDAD Y MUNICIPIO DE CUZAMÁ, CCT. 31ECB0014N.",Cuzamá,Cuzamá,46316.36,EN_PROCESO,20.72538132,-89.3489646,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"EQUIPAMIENTO DE TIC PARA PLANTELES DEL SUBSISTEMA DE BACHILLERES
 DE LA LOCALIDAD  Y MUNICIPIO DE CUZAMÁ
 CCT. 31ECB0014N",Cuzamá,Cuzamá,29002.06,EN_PROCESO,20.72538132,-89.3489646,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Cuzamá,Cuzamá,640000,FINALIZADA,20.72538132,-89.3489646,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IVEY,"CONSTRUCCIÓN DE 33 ACCIONES  DE VIVIENDA EN LOS MUNICIPIOS DE CUZAMÁ (30) Y TECOH (3), EN EL ESTADO DE YUCATÁN.",Cuzamá,Cuzamá,4433714.35,FINALIZADA,20.72538132,-89.3489646,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DE SISTEMAS DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE DZÁN DEL MUNICIPIO DE DZÁN DEL ESTADO DE YUCATÁN.,Dzán,Dzán,3093784.95,FINALIZADA,20.40175182,-89.44612683,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Dzán,Dzán,640000,FINALIZADA,20.40175182,-89.44612683,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SSY,ADECUACIONES DE CONSULTORIOS EN EL CENTRO DE SALUD DE DZÁN,Dzán,Dzán,132884.31,FINALIZADA,20.40175182,-89.44612683,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN AULA DIDÁCTICA EN LA ESCUELA SECUNDARIA JACINTO PAT DE LA LOCALIDAD Y MUNICIPIO DE DZAN, CCT. 31EES0070D.",Dzán,Dzán,889957.92,FINALIZADA,20.40175182,-89.44612683,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE TRES AULAS Y OBRA EXTERIOR EN LA PRIMARIA PRUDENCIO PATRÓN PENICHE DE LA LOCALIDAD Y MUNICIPIO DE DZAN, CCT. 31DPR0003N.",Dzán,Dzán,4075836.48,EN_PROCESO,20.40175182,-89.44612683,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"CAMBIO DE TRANSFORMADOR EN LA ESCUELA SECUNDARIA RICARDO LÓPEZ MÉNDEZ DE LA LOCALIDAD Y MUNICIPIO DE DZEMUL, CCT. 31EES0076Y.",Dzemul,Dzemul,507857.84,FINALIZADA,21.27226235,-89.35589267,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"EQUIPAMIENTO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES  EN EL COLEGIO DE BACHILLERES PLANTEL DZEMUL DE LA LOCALIDAD Y MUNICIPIO DE DZEMUL, CCT. 31ECB0020Y.",Dzemul,Dzemul,46316.36,EN_PROCESO,21.27226235,-89.35589267,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"INSTALACIÓN DE UN SISTEMA DE CAPTACIÓN DE AGUA DE LLUVIA DISEÑADO PARA ALMACENAR MAS DE 5,000 LITROS EN UN TINACO BASE DE ALTA RESISTENCIA DE LA ESCUELA PRIMARIA BENITO JUÁREZ GARCÍA, DE LA LOCALIDAD Y MUNICIPIO DE DZEMUL. C.C.T. 31EPR0020C",Dzemul,Dzemul,186305.88,EN_PROCESO,21.27226235,-89.35589267,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"TRÁMITE PARA EL CAMBIO DE TRANSFORMADOR EN LA ESCUELA SECUNDARIA RICARDO LÓPEZ MÉNDEZ DE LA LOCALIDAD Y MUNICIPIO DE DZEMUL, CCT. 31EES0076Y.",Dzemul,Dzemul,116271.86,EN_PROCESO,21.27226235,-89.35589267,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"EQUIPAMIENTO DE TIC PARA PLANTELES DEL SUBSISTEMA DE BACHILLERES
 DE LA LOCALIDAD  Y MUNICIPIO DE DZEMUL
 CCT. 31ECB0020Y",Dzemul,Dzemul,29002.06,EN_PROCESO,21.27226235,-89.35589267,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DE SISTEMAS DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE DZEMUL DEL MUNICIPIO DE DZEMUL DEL ESTADO DE YUCATÁN.,Dzemul,Dzemul,2772231.17,FINALIZADA,21.27226235,-89.35589267,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Dzemul,Dzemul,640000,FINALIZADA,21.27226235,-89.35589267,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,CONSTRUCCIÓN DE MODULO PARA CUBÍCULOS DEL PROGRAMA DE TUTORÍAS DE LA ESCUELA NORMAL DE DZIDZANTÚN DE LA LOCALIDAD Y MUNICIPIO DE DZIDZANTÚN CCT. 31MSU9001Q,Dzidzantún,Dzidzantún,798599.99,EN_PROCESO,21.29365416,-89.02034078,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
INCCOPY,"ILUMINACIÓN Y OBRAS COMPLEMENTARIAS DEL CAMPO DE FÚTBOL EN EL MUNICIPIO DE DZIDZANTÚN, YUCATÁN.",Dzidzantún,Dzidzantún,1898652.5,FINALIZADA,21.29365416,-89.02034078,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
INCCOPY,"CONSTRUCCIÓN DE OBRAS COMPLEMENTARIAS EN INFRAESTRUCTURA DE MEDIA TENSIÓN PARA EL CAMPO DE FUTBOL, EN EL MUNICIPIO DE DZIDZANTÚN, YUCATÁN.",Dzidzantún,Dzidzantún,685989,EN_PROCESO,21.29365416,-89.02034078,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DE SISTEMAS DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE DZIDZANTÚN DEL MUNICIPIO DE DZIDZANTÚN DEL ESTADO DE YUCATÁN.,Dzidzantún,Dzidzantún,2647066.21,FINALIZADA,21.29365416,-89.02034078,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Dzidzantún,Dzidzantún,560000,FINALIZADA,21.29365416,-89.02034078,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IVEY,"CONSTRUCCIÓN DE 20 ACCIONES  DE VIVIENDA EN EL MUNICIPIO DE DZIDZANTÚN, EN EL ESTADO DE YUCATÁN.",Dzidzantún,Dzidzantún,3164042.17,EN_PROCESO,21.29365416,-89.02034078,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
INCCOPY,"CONSTRUCCIÓN DE DOMO Y OBRAS COMPLEMENTARIAS EN EL PARQUE DEL MUNICIPIO DE DZILAM DE BRAVO, YUCATÁN.",Dzilam de Bravo,Dzilam de Bravo,4696895.12,EN_PROCESO,21.29365416,-89.02034078,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Dzilam de Bravo,Dzilam de Bravo,400000,FINALIZADA,21.42744043,-88.74574965,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Dzilam González,Dzilam González,640000,FINALIZADA,21.325753,-88.757572,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"EQUIPAMIENTO DE TIC PARA PLANTELES DEL SUBSISTEMA DE BACHILLERES
 DE LA LOCALIDAD  Y MUNICIPIO DE DZILÁM GONZÁLEZ  CCT. 31ECB0011Q",Dzilam González,Dzilam González,29002.06,EN_PROCESO,21.325753,-88.757572,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"EQUIPAMIENTO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES  EN EL COLEGIO DE BACHILLERES PLANTEL DZILÁM GONZÁLEZ DE LA LOCALIDAD Y MUNICIPIO DE DZILÁM GONZÁLEZ, CCT. 31ECB0011Q.",Dzilam González,Dzilam González,46316.36,EN_PROCESO,21.325753,-88.757572,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"EQUIPAMIENTO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES  EN EL COLEGIO DE BACHILLERES PLANTEL DZITÁS DE LA LOCALIDAD Y MUNICIPIO DE DZITÁS, CCT. 31ECB0030E.",Dzitás,Dzitás,46316.36,EN_PROCESO,20.84667638,-88.52796412,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"INSTALACIÓN DE UN SISTEMA DE CAPTACIÓN DE AGUA DE LLUVIA DISEÑADO PARA ALMACENAR MAS DE 5,000 LITROS EN UN TINACO BASE DE ALTA RESISTENCIA DE LA ESCUELA PRIMARIA SILVESTRE EROSA PENICHE, DE LA LOCALIDAD Y MUNICIPIO DE DZITÁS. 31EPR0022A",Dzitás,Dzitás,186305.87,EN_PROCESO,20.84667638,-88.52796412,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Dzitás,Dzitás,640000,FINALIZADA,20.84667638,-88.52796412,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN COMEDOR EN LA ESCUELA PRIMARIA ESTADO DE VERACRUZ DE LA LOCALIDAD Y MUNICIPIO DE DZONCAUICH, CCT. 31 DPR0621X",Dzoncauich,Dzoncauich,1437999.66,EN_PROCESO,21.08655134,-88.86579833,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Dzoncauich,Dzoncauich,640000,FINALIZADA,21.08655134,-88.86579833,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DEL SISTEMA DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE SAN PEDRO CHENCHELÁ DEL MUNICIPIO DE ESPITA DEL ESTADO DE YUCATÁN,Espita,Espita,795473.76,FINALIZADA,20.99278791,-88.31350441,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Espita,Espita,555000,FINALIZADA,20.99278791,-88.31350441,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
